,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A
82,27/10/12,Reading,Fulham,3.0,3.0,D,2.75,3.4,2.5
83,27/10/12,Stoke,Sunderland,0.0,0.0,D,1.95,3.3,4.2
84,27/10/12,Wigan,West Ham,2.0,1.0,H,2.25,3.4,3.2
85,28/10/12,Chelsea,Man United,2.0,3.0,A,2.4,3.4,2.9
86,28/10/12,Everton,Liverpool,2.0,2.0,D,2.6,3.3,2.75
87,28/10/12,Newcastle,West Brom,2.0,1.0,H,2.0,3.5,3.75
88,28/10/12,Southampton,Tottenham,1.0,2.0,A,4.2,3.75,1.83
89,03/11/12,Fulham,Everton,2.0,2.0,D,2.75,3.4,2.5
90,03/11/12,Man United,Arsenal,2.0,1.0,H,1.7,3.8,5.0
91,03/11/12,Norwich,Stoke,1.0,0.0,H,2.6,3.3,2.75
92,03/11/12,Sunderland,Aston Villa,0.0,1.0,A,2.1,3.3,3.6
93,03/11/12,Swansea,Chelsea,1.0,1.0,D,4.5,3.6,1.8
94,03/11/12,Tottenham,Wigan,0.0,1.0,A,1.5,4.33,6.5
95,03/11/12,West Ham,Man City,0.0,0.0,D,5.0,3.8,1.7
96,04/11/12,Liverpool,Newcastle,1.0,1.0,D,1.57,4.0,6.0
97,04/11/12,QPR,Reading,1.0,1.0,D,1.8,3.6,4.5
98,05/11/12,West Brom,Southampton,2.0,0.0,H,1.73,3.75,4.75
99,10/11/12,Arsenal,Fulham,3.0,3.0,D,1.53,4.2,6.0
100,10/11/12,Aston Villa,Man United,2.0,3.0,A,7.0,4.5,1.44
101,10/11/12,Everton,Sunderland,2.0,1.0,H,1.44,4.2,8.0
102,10/11/12,Reading,Norwich,0.0,0.0,D,2.25,3.4,3.2
103,10/11/12,Southampton,Swansea,1.0,1.0,D,2.38,3.5,2.88
104,10/11/12,Stoke,QPR,1.0,0.0,H,1.91,3.4,4.2
105,10/11/12,Wigan,West Brom,1.0,2.0,A,2.3,3.4,3.1
106,11/11/12,Chelsea,Liverpool,1.0,1.0,D,1.95,3.5,4.0
107,11/11/12,Man City,Tottenham,2.0,1.0,H,1.57,4.0,6.0
108,11/11/12,Newcastle,West Ham,0.0,1.0,A,1.95,3.6,3.8
109,17/11/12,Arsenal,Tottenham,5.0,2.0,H,1.91,3.75,3.8
110,17/11/12,Liverpool,Wigan,3.0,0.0,H,1.44,4.33,7.5
111,17/11/12,Man City,Aston Villa,5.0,0.0,H,1.2,6.5,15.0
112,17/11/12,Newcastle,Swansea,1.0,2.0,A,1.91,3.6,4.0
113,17/11/12,Norwich,Man United,1.0,0.0,H,7.0,4.5,1.44
114,17/11/12,QPR,Southampton,1.0,3.0,A,1.91,3.6,4.0
115,17/11/12,Reading,Everton,2.0,1.0,H,4.33,3.6,1.83
116,17/11/12,West Brom,Chelsea,2.0,1.0,H,3.75,3.5,2.0
117,18/11/12,Fulham,Sunderland,1.0,3.0,A,1.67,3.75,5.25
118,19/11/12,West Ham,Stoke,1.0,1.0,D,2.0,3.4,3.8
119,24/11/12,Aston Villa,Arsenal,0.0,0.0,D,4.75,3.75,1.73
120,24/11/12,Everton,Norwich,1.0,1.0,D,1.44,4.33,7.5
121,24/11/12,Man United,QPR,3.0,1.0,H,1.17,7.5,15.0
122,24/11/12,Stoke,Fulham,1.0,0.0,H,2.2,3.3,3.4
123,24/11/12,Sunderland,West Brom,2.0,4.0,A,2.5,3.3,2.88
124,24/11/12,Wigan,Reading,3.0,2.0,H,1.83,3.6,4.33
125,25/11/12,Chelsea,Man City,0.0,0.0,D,2.5,3.5,2.7
126,25/11/12,Southampton,Newcastle,2.0,0.0,H,2.3,3.5,3.0
127,25/11/12,Swansea,Liverpool,0.0,0.0,D,3.4,3.5,2.1
128,25/11/12,Tottenham,West Ham,3.0,1.0,H,1.67,3.75,5.5
129,27/11/12,Aston Villa,Reading,1.0,0.0,H,1.95,3.4,4.0
130,27/11/12,Sunderland,QPR,0.0,0.0,D,2.25,3.25,3.3
131,28/11/12,Chelsea,Fulham,0.0,0.0,D,1.44,4.5,7.0
132,28/11/12,Everton,Arsenal,1.0,1.0,D,2.5,3.4,2.75
133,28/11/12,Man United,West Ham,1.0,0.0,H,1.22,6.5,12.0
134,28/11/12,Southampton,Norwich,1.0,1.0,D,2.0,3.4,3.8
135,28/11/12,Stoke,Newcastle,2.0,1.0,H,1.91,3.4,4.2
136,28/11/12,Swansea,West Brom,3.0,1.0,H,2.3,3.4,3.1
137,28/11/12,Tottenham,Liverpool,2.0,1.0,H,2.4,3.4,2.88
138,28/11/12,Wigan,Man City,0.0,2.0,A,6.0,4.2,1.53
139,01/12/12,Arsenal,Swansea,0.0,2.0,A,1.44,4.5,7.0
140,01/12/12,Fulham,Tottenham,0.0,3.0,A,2.88,3.3,2.5
141,01/12/12,Liverpool,Southampton,1.0,0.0,H,1.4,4.5,8.5
142,01/12/12,Man City,Everton,1.0,1.0,D,1.5,4.0,7.0
143,01/12/12,QPR,Aston Villa,1.0,1.0,D,1.95,3.5,4.0
144,01/12/12,Reading,Man United,3.0,4.0,A,7.5,4.75,1.4
145,01/12/12,West Brom,Stoke,0.0,1.0,A,2.1,3.25,3.75
146,01/12/12,West Ham,Chelsea,3.0,1.0,H,4.0,3.5,1.91
147,02/12/12,Norwich,Sunderland,2.0,1.0,H,2.1,3.3,3.6
148,03/12/12,Newcastle,Wigan,3.0,0.0,H,2.0,3.4,3.75
149,08/12/12,Arsenal,West Brom,2.0,0.0,H,1.5,4.33,6.5
150,08/12/12,Aston Villa,Stoke,0.0,0.0,D,2.4,3.2,3.1
151,08/12/12,Southampton,Reading,1.0,0.0,H,1.91,3.6,4.0
152,08/12/12,Sunderland,Chelsea,1.0,3.0,A,4.75,3.5,1.8
153,08/12/12,Swansea,Norwich,3.0,4.0,A,1.8,3.6,4.5
154,08/12/12,Wigan,QPR,2.0,2.0,D,2.3,3.4,3.1
155,09/12/12,Everton,Tottenham,2.0,1.0,H,2.0,3.5,3.75
156,09/12/12,Man City,Man United,2.0,3.0,A,2.2,3.5,3.2
157,09/12/12,West Ham,Liverpool,2.0,3.0,A,3.0,3.3,2.38
158,10/12/12,Fulham,Newcastle,2.0,1.0,H,1.91,3.6,4.0
159,11/12/12,Sunderland,Reading,3.0,0.0,H,2.0,3.5,3.75
160,15/12/12,Liverpool,Aston Villa,1.0,3.0,A,1.36,4.75,9.0
161,15/12/12,Man United,Sunderland,3.0,1.0,H,1.2,6.5,15.0
162,15/12/12,Newcastle,Man City,1.0,3.0,A,5.5,3.75,1.67
163,15/12/12,Norwich,Wigan,2.0,1.0,H,2.2,3.4,3.25
164,15/12/12,QPR,Fulham,2.0,1.0,H,2.4,3.4,2.88
165,15/12/12,Stoke,Everton,1.0,1.0,D,3.1,3.2,2.4
166,16/12/12,Tottenham,Swansea,1.0,0.0,H,1.62,4.0,5.5
167,16/12/12,West Brom,West Ham,0.0,0.0,D,2.0,3.5,3.75
168,17/12/12,Reading,Arsenal,2.0,5.0,A,5.5,4.0,1.62
169,22/12/12,Liverpool,Fulham,4.0,0.0,H,1.53,4.0,6.5
170,22/12/12,Man City,Reading,1.0,0.0,H,1.14,8.0,19.0
171,22/12/12,Newcastle,QPR,1.0,0.0,H,2.1,3.4,3.5
172,22/12/12,Southampton,Sunderland,0.0,1.0,A,2.0,3.5,3.75
173,22/12/12,Tottenham,Stoke,0.0,0.0,D,1.62,3.75,6.0
174,22/12/12,West Brom,Norwich,2.0,1.0,H,1.91,3.6,4.0
175,22/12/12,West Ham,Everton,1.0,2.0,A,2.88,3.25,2.5
176,22/12/12,Wigan,Arsenal,0.0,1.0,A,4.75,3.75,1.73
177,23/12/12,Chelsea,Aston Villa,8.0,0.0,H,1.33,5.5,8.5
178,23/12/12,Swansea,Man United,1.0,1.0,D,5.0,4.0,1.67
179,26/12/12,Aston Villa,Tottenham,0.0,4.0,A,3.75,3.5,2.0
180,26/12/12,Everton,Wigan,2.0,1.0,H,1.44,4.5,7.0
181,26/12/12,Fulham,Southampton,1.0,1.0,D,1.85,3.6,4.2
182,26/12/12,Man United,Newcastle,4.0,3.0,H,1.22,6.5,13.0
183,26/12/12,Norwich,Chelsea,0.0,1.0,A,6.0,3.75,1.62
184,26/12/12,QPR,West Brom,1.0,2.0,A,2.2,3.4,3.25
185,26/12/12,Reading,Swansea,0.0,0.0,D,2.9,3.4,2.38
186,26/12/12,Stoke,Liverpool,3.0,1.0,H,3.4,3.2,2.25
187,26/12/12,Sunderland,Man City,1.0,0.0,H,6.5,4.0,1.53
188,29/12/12,Arsenal,Newcastle,7.0,3.0,H,1.44,4.5,7.0
189,29/12/12,Aston Villa,Wigan,0.0,3.0,A,2.4,3.25,3.0
190,29/12/12,Fulham,Swansea,1.0,2.0,A,2.1,3.4,3.5
191,29/12/12,Man United,West Brom,2.0,0.0,H,1.3,5.5,10.0
192,29/12/12,Norwich,Man City,3.0,4.0,A,6.0,4.0,1.57
193,29/12/12,Reading,West Ham,1.0,0.0,H,2.88,3.25,2.5
194,29/12/12,Stoke,Southampton,3.0,3.0,D,1.8,3.5,4.75
195,29/12/12,Sunderland,Tottenham,1.0,2.0,A,3.5,3.4,2.1
196,30/12/12,Everton,Chelsea,1.0,2.0,A,2.88,3.3,2.5
197,30/12/12,QPR,Liverpool,0.0,3.0,A,4.0,3.5,1.91
198,01/01/13,Man City,Stoke,3.0,0.0,H,1.29,5.5,11.0
199,01/01/13,Southampton,Arsenal,1.0,1.0,D,5.0,3.75,1.7
200,01/01/13,Swansea,Aston Villa,2.0,2.0,D,1.57,4.0,6.0
201,01/01/13,Tottenham,Reading,3.0,1.0,H,1.33,5.0,10.0
202,01/01/13,West Brom,Fulham,1.0,2.0,A,2.0,3.5,3.75
203,01/01/13,West Ham,Norwich,2.0,1.0,H,2.1,3.4,3.5
204,01/01/13,Wigan,Man United,0.0,4.0,A,6.0,4.2,1.53
205,02/01/13,Chelsea,QPR,0.0,1.0,A,1.2,6.5,15.0
206,02/01/13,Liverpool,Sunderland,3.0,0.0,H,1.4,4.5,8.5
207,02/01/13,Newcastle,Everton,1.0,2.0,A,3.0,3.4,2.38
208,12/01/13,Aston Villa,Southampton,0.0,1.0,A,2.55,3.5,2.9
209,12/01/13,Everton,Swansea,0.0,0.0,D,1.57,4.2,6.5
210,12/01/13,Fulham,Wigan,1.0,1.0,D,2.05,3.5,4.0
211,12/01/13,Norwich,Newcastle,0.0,0.0,D,2.2,3.6,3.4
212,12/01/13,QPR,Tottenham,0.0,0.0,D,4.5,3.8,1.85
213,12/01/13,Reading,West Brom,3.0,2.0,H,3.0,3.4,2.5
214,12/01/13,Stoke,Chelsea,0.0,4.0,A,4.33,3.5,1.95
215,12/01/13,Sunderland,West Ham,3.0,0.0,H,2.38,3.3,3.3
216,13/01/13,Arsenal,Man City,0.0,2.0,A,2.63,3.5,2.8
217,13/01/13,Man United,Liverpool,2.0,1.0,H,1.91,3.8,4.2
218,16/01/13,Chelsea,Southampton,2.0,2.0,D,1.25,6.5,15.0
219,19/01/13,Liverpool,Norwich,5.0,0.0,H,1.33,5.5,10.5
220,19/01/13,Man City,Fulham,2.0,0.0,H,1.25,6.5,14.0
221,19/01/13,Newcastle,Reading,1.0,2.0,A,1.75,4.0,5.0
222,19/01/13,Swansea,Stoke,3.0,1.0,H,2.2,3.4,3.6
223,19/01/13,West Brom,Aston Villa,2.0,2.0,D,1.75,4.0,5.0
224,19/01/13,West Ham,QPR,1.0,1.0,D,2.1,3.5,3.75
225,19/01/13,Wigan,Sunderland,2.0,3.0,A,2.15,3.4,3.8
226,20/01/13,Chelsea,Arsenal,2.0,1.0,H,1.91,3.6,4.0
227,20/01/13,Tottenham,Man United,1.0,1.0,D,2.9,3.6,2.5
228,21/01/13,Southampton,Everton,0.0,0.0,D,3.6,3.5,2.05
229,23/01/13,Arsenal,West Ham,5.0,1.0,H,1.44,4.75,8.0
230,29/01/13,Aston Villa,Newcastle,1.0,2.0,A,2.9,3.4,2.6
231,29/01/13,QPR,Man City,0.0,0.0,D,7.5,4.5,1.5
232,29/01/13,Stoke,Wigan,2.0,2.0,D,2.2,3.3,3.75
233,29/01/13,Sunderland,Swansea,0.0,0.0,D,2.5,3.4,3.0
234,30/01/13,Arsenal,Liverpool,2.0,2.0,D,2.4,3.5,3.1
235,30/01/13,Everton,West Brom,2.0,1.0,H,1.6,4.1,6.5
236,30/01/13,Fulham,West Ham,3.0,1.0,H,2.2,3.5,3.5
237,30/01/13,Man United,Southampton,2.0,1.0,H,1.25,6.5,14.0
238,30/01/13,Norwich,Tottenham,1.0,1.0,D,4.75,3.75,1.83
239,30/01/13,Reading,Chelsea,2.0,2.0,D,7.5,4.5,1.5
240,02/02/13,Arsenal,Stoke,1.0,0.0,H,1.44,4.5,9.0
241,02/02/13,Everton,Aston Villa,3.0,3.0,D,1.4,5.0,9.0
242,02/02/13,Fulham,Man United,0.0,1.0,A,5.5,4.2,1.65
243,02/02/13,Newcastle,Chelsea,3.0,2.0,H,4.0,3.6,2.0
244,02/02/13,QPR,Norwich,0.0,0.0,D,1.95,3.6,4.33
245,02/02/13,Reading,Sunderland,2.0,1.0,H,2.5,3.4,3.0
246,02/02/13,West Ham,Swansea,1.0,0.0,H,2.4,3.4,3.2
247,02/02/13,Wigan,Southampton,2.0,2.0,D,2.2,3.5,3.5
248,03/02/13,Man City,Liverpool,2.0,2.0,D,1.83,3.9,4.5
249,03/02/13,West Brom,Tottenham,0.0,1.0,A,3.6,3.4,2.2
250,09/02/13,Chelsea,Wigan,4.0,1.0,H,1.36,5.5,9.5
251,09/02/13,Norwich,Fulham,0.0,0.0,D,2.3,3.4,3.4
252,09/02/13,Southampton,Man City,3.0,1.0,H,5.75,4.0,1.67
253,09/02/13,Stoke,Reading,2.0,1.0,H,1.91,3.5,4.6
254,09/02/13,Sunderland,Arsenal,0.0,1.0,A,4.5,3.6,1.91
255,09/02/13,Swansea,QPR,4.0,1.0,H,1.83,3.75,4.75
256,09/02/13,Tottenham,Newcastle,2.0,1.0,H,1.67,4.0,5.75
257,10/02/13,Aston Villa,West Ham,2.0,1.0,H,2.63,3.4,2.88
258,10/02/13,Man United,Everton,2.0,0.0,H,1.75,3.9,5.0
259,11/02/13,Liverpool,West Brom,0.0,2.0,A,1.4,5.0,9.0
260,17/02/13,Liverpool,Swansea,5.0,0.0,H,1.57,4.4,6.0
261,23/02/13,Arsenal,Aston Villa,2.0,1.0,H,1.33,5.5,11.0
262,23/02/13,Fulham,Stoke,1.0,0.0,H,2.2,3.3,3.75
263,23/02/13,Norwich,Everton,2.0,1.0,H,3.8,3.5,2.1
264,23/02/13,QPR,Man United,0.0,2.0,A,7.0,4.33,1.53
265,23/02/13,Reading,Wigan,0.0,3.0,A,2.63,3.4,2.88
266,23/02/13,West Brom,Sunderland,2.0,1.0,H,2.05,3.5,4.0
267,24/02/13,Man City,Chelsea,2.0,0.0,H,1.95,3.6,4.33
268,24/02/13,Newcastle,Southampton,4.0,2.0,H,2.2,3.5,3.2
269,25/02/13,West Ham,Tottenham,2.0,3.0,A,3.6,3.5,2.15
270,02/03/13,Chelsea,West Brom,1.0,0.0,H,1.4,5.0,9.0
271,02/03/13,Everton,Reading,3.0,1.0,H,1.38,5.0,10.0
272,02/03/13,Man United,Norwich,4.0,0.0,H,1.33,5.5,11.0
273,02/03/13,Southampton,QPR,1.0,2.0,A,1.85,3.8,4.5
274,02/03/13,Stoke,West Ham,0.0,1.0,A,2.15,3.25,4.0
275,02/03/13,Sunderland,Fulham,2.0,2.0,D,2.4,3.3,3.3
276,02/03/13,Swansea,Newcastle,1.0,0.0,H,2.1,3.6,3.75
277,02/03/13,Wigan,Liverpool,0.0,4.0,A,4.5,3.75,1.85
278,03/03/13,Tottenham,Arsenal,2.0,1.0,H,2.3,3.6,3.25
279,04/03/13,Aston Villa,Man City,0.0,1.0,A,7.5,4.5,1.44
280,09/03/13,Norwich,Southampton,0.0,0.0,D,2.5,3.4,3.0
281,09/03/13,QPR,Sunderland,3.0,1.0,H,2.25,3.4,3.5
282,09/03/13,Reading,Aston Villa,1.0,2.0,A,2.45,3.4,3.1
283,09/03/13,West Brom,Swansea,2.0,1.0,H,2.45,3.3,3.2
284,10/03/13,Liverpool,Tottenham,3.0,2.0,H,1.95,3.8,4.0
285,10/03/13,Newcastle,Stoke,2.0,1.0,H,1.83,3.7,4.8
286,16/03/13,Aston Villa,QPR,3.0,2.0,H,2.3,3.4,3.4
287,16/03/13,Everton,Man City,2.0,0.0,H,3.9,3.6,2.05
288,16/03/13,Man United,Reading,1.0,0.0,H,1.17,9.0,19.0
289,16/03/13,Southampton,Liverpool,3.0,1.0,H,4.2,3.8,1.91
290,16/03/13,Stoke,West Brom,0.0,0.0,D,2.5,3.3,3.1
291,16/03/13,Swansea,Arsenal,0.0,2.0,A,3.4,3.5,2.25
292,17/03/13,Chelsea,West Ham,2.0,0.0,H,1.4,5.0,9.0
293,17/03/13,Sunderland,Norwich,1.0,1.0,D,2.05,3.5,4.0
294,17/03/13,Tottenham,Fulham,0.0,1.0,A,1.5,4.5,7.5
295,17/03/13,Wigan,Newcastle,2.0,1.0,H,2.3,3.4,3.4
296,30/03/13,Arsenal,Reading,4.0,1.0,H,1.25,6.5,15.0
297,30/03/13,Everton,Stoke,1.0,0.0,H,1.57,3.9,7.5
298,30/03/13,Man City,Newcastle,4.0,0.0,H,1.33,5.5,11.0
299,30/03/13,Southampton,Chelsea,2.0,1.0,H,3.5,3.5,2.2
300,30/03/13,Sunderland,Man United,0.0,1.0,A,6.0,4.0,1.65
301,30/03/13,Swansea,Tottenham,1.0,2.0,A,3.4,3.4,2.3
302,30/03/13,West Ham,West Brom,3.0,1.0,H,2.3,3.4,3.4
303,30/03/13,Wigan,Norwich,1.0,0.0,H,1.95,3.6,4.33
304,31/03/13,Aston Villa,Liverpool,1.0,2.0,A,5.0,4.0,1.75
305,01/04/13,Fulham,QPR,3.0,2.0,H,2.0,3.6,4.0
306,06/04/13,Norwich,Swansea,2.0,2.0,D,2.63,3.3,2.9
307,06/04/13,Reading,Southampton,0.0,2.0,A,3.3,3.6,2.25
308,06/04/13,Stoke,Aston Villa,1.0,3.0,A,2.1,3.4,4.0
309,06/04/13,West Brom,Arsenal,1.0,2.0,A,4.1,3.7,1.95
310,07/04/13,Chelsea,Sunderland,2.0,1.0,H,1.36,5.0,11.0
311,07/04/13,Liverpool,West Ham,0.0,0.0,D,1.36,5.5,9.0
312,07/04/13,Newcastle,Fulham,1.0,0.0,H,2.1,3.5,3.8
313,07/04/13,QPR,Wigan,1.0,1.0,D,2.38,3.4,3.25
314,07/04/13,Tottenham,Everton,2.0,2.0,D,2.2,3.4,3.6
315,08/04/13,Man United,Man City,1.0,2.0,A,2.3,3.5,3.3
316,13/04/13,Arsenal,Norwich,3.0,1.0,H,1.25,6.5,14.0
317,13/04/13,Aston Villa,Fulham,1.0,1.0,D,2.3,3.3,3.5
318,13/04/13,Everton,QPR,2.0,0.0,H,1.44,4.75,8.0
319,13/04/13,Reading,Liverpool,0.0,0.0,D,8.0,4.75,1.45
320,13/04/13,Southampton,West Ham,1.0,1.0,D,1.91,3.75,4.2
321,14/04/13,Newcastle,Sunderland,0.0,3.0,A,1.95,3.5,4.5
322,14/04/13,Stoke,Man United,0.0,2.0,A,7.0,3.9,1.6
323,16/04/13,Arsenal,Everton,0.0,0.0,D,1.75,3.9,5.0
324,17/04/13,Fulham,Chelsea,0.0,3.0,A,4.75,3.8,1.8
325,17/04/13,Man City,Wigan,1.0,0.0,H,1.25,6.5,14.0
326,17/04/13,West Ham,Man United,2.0,2.0,D,5.5,3.9,1.7
327,20/04/13,Fulham,Arsenal,0.0,1.0,A,5.0,4.0,1.75
328,20/04/13,Norwich,Reading,2.0,1.0,H,1.75,3.8,5.25
329,20/04/13,QPR,Stoke,0.0,2.0,A,2.25,3.4,3.5
330,20/04/13,Sunderland,Everton,1.0,0.0,H,3.4,3.4,2.3
331,20/04/13,Swansea,Southampton,0.0,0.0,D,2.38,3.5,3.1
332,20/04/13,West Brom,Newcastle,1.0,1.0,D,2.25,3.5,3.4
333,20/04/13,West Ham,Wigan,2.0,0.0,H,2.3,3.5,3.3
334,21/04/13,Liverpool,Chelsea,2.0,2.0,D,2.15,3.6,3.6
335,21/04/13,Tottenham,Man City,3.0,1.0,H,3.25,3.6,2.3
336,22/04/13,Man United,Aston Villa,3.0,0.0,H,1.25,6.75,13.0
337,27/04/13,Everton,Fulham,1.0,0.0,H,1.5,4.5,7.5
338,27/04/13,Man City,West Ham,2.0,1.0,H,1.29,6.0,12.0
339,27/04/13,Newcastle,Liverpool,0.0,6.0,A,2.88,3.6,2.5
340,27/04/13,Southampton,West Brom,0.0,3.0,A,1.85,3.75,4.6
341,27/04/13,Stoke,Norwich,1.0,0.0,H,2.25,3.3,3.6
342,27/04/13,Wigan,Tottenham,2.0,2.0,D,3.8,3.6,2.05
343,28/04/13,Arsenal,Man United,1.0,1.0,D,2.25,3.6,3.3
344,28/04/13,Chelsea,Swansea,2.0,0.0,H,1.36,5.5,9.0
345,28/04/13,Reading,QPR,0.0,0.0,D,2.55,3.5,2.88
346,29/04/13,Aston Villa,Sunderland,6.0,1.0,H,2.3,3.4,3.4
347,04/05/13,Fulham,Reading,2.0,4.0,A,1.73,3.9,5.25
348,04/05/13,Norwich,Aston Villa,1.0,2.0,A,2.55,3.3,3.0
349,04/05/13,QPR,Arsenal,0.0,1.0,A,8.0,4.75,1.44
350,04/05/13,Swansea,Man City,0.0,0.0,D,5.25,3.8,1.75
351,04/05/13,Tottenham,Southampton,1.0,0.0,H,1.44,4.75,8.0
352,04/05/13,West Brom,Wigan,2.0,3.0,A,2.45,3.5,3.0
353,04/05/13,West Ham,Newcastle,0.0,0.0,D,2.38,3.4,3.25
354,05/05/13,Liverpool,Everton,0.0,0.0,D,1.95,3.6,4.2
355,05/05/13,Man United,Chelsea,0.0,1.0,A,2.2,3.5,3.5
356,06/05/13,Sunderland,Stoke,1.0,1.0,D,2.1,3.3,4.0
357,07/05/13,Man City,West Brom,1.0,0.0,H,1.4,5.0,9.0
358,07/05/13,Wigan,Swansea,2.0,3.0,A,1.83,3.75,4.75
359,08/05/13,Chelsea,Tottenham,2.0,2.0,D,1.95,3.75,4.0
360,11/05/13,Aston Villa,Chelsea,1.0,2.0,A,4.5,3.8,1.85
361,12/05/13,Everton,West Ham,2.0,0.0,H,1.5,4.5,7.5
362,12/05/13,Fulham,Liverpool,1.0,3.0,A,3.9,3.6,2.05
363,12/05/13,Man United,Swansea,2.0,1.0,H,1.3,5.75,12.0
364,12/05/13,Norwich,West Brom,4.0,0.0,H,2.2,3.4,3.6
365,12/05/13,QPR,Newcastle,1.0,2.0,A,3.4,3.4,2.3
366,12/05/13,Stoke,Tottenham,1.0,2.0,A,4.5,3.6,1.91
367,12/05/13,Sunderland,Southampton,1.0,1.0,D,2.8,3.2,2.8
368,14/05/13,Arsenal,Wigan,4.0,1.0,H,1.4,5.5,8.0
369,14/05/13,Reading,Man City,0.0,2.0,A,6.0,4.33,1.6
370,19/05/13,Chelsea,Everton,2.0,1.0,H,1.7,4.0,5.5
371,19/05/13,Liverpool,QPR,1.0,0.0,H,1.25,7.0,12.0
372,19/05/13,Man City,Norwich,2.0,3.0,A,1.33,5.5,11.0
373,19/05/13,Newcastle,Arsenal,0.0,1.0,A,6.0,4.6,1.55
374,19/05/13,Southampton,Stoke,1.0,1.0,D,1.75,3.8,5.25
375,19/05/13,Swansea,Fulham,0.0,3.0,A,1.8,3.8,4.75
376,19/05/13,Tottenham,Sunderland,1.0,0.0,H,1.29,6.0,12.0
377,19/05/13,West Brom,Man United,5.0,5.0,D,4.5,3.9,1.83
378,19/05/13,West Ham,Reading,4.0,2.0,H,1.67,4.0,5.75
379,19/05/13,Wigan,Aston Villa,2.0,2.0,D,2.15,3.6,3.6
0,14/08/10,Aston Villa,West Ham,3.0,0.0,H,2.0,3.3,4.0
1,14/08/10,Blackburn,Everton,1.0,0.0,H,2.88,3.25,2.5
2,14/08/10,Bolton,Fulham,0.0,0.0,D,2.2,3.3,3.4
3,14/08/10,Chelsea,West Brom,6.0,0.0,H,1.17,7.0,17.0
4,14/08/10,Sunderland,Birmingham,2.0,2.0,D,2.1,3.3,3.6
5,14/08/10,Tottenham,Man City,0.0,0.0,D,2.4,3.3,3.0
6,14/08/10,Wigan,Blackpool,0.0,4.0,A,1.83,3.5,4.5
7,14/08/10,Wolves,Stoke,2.0,1.0,H,2.3,3.25,3.2
8,15/08/10,Liverpool,Arsenal,1.0,1.0,D,2.5,3.25,2.88
9,16/08/10,Man United,Newcastle,3.0,0.0,H,1.25,5.5,15.0
10,21/08/10,Arsenal,Blackpool,6.0,0.0,H,1.17,7.0,19.0
11,21/08/10,Birmingham,Blackburn,2.0,1.0,H,2.2,3.25,3.4
12,21/08/10,Everton,Wolves,1.0,1.0,D,1.5,4.0,7.0
13,21/08/10,Stoke,Tottenham,1.0,2.0,A,3.4,3.3,2.2
14,21/08/10,West Brom,Sunderland,1.0,0.0,H,2.5,3.25,2.88
15,21/08/10,West Ham,Bolton,1.0,3.0,A,2.25,3.3,3.25
16,21/08/10,Wigan,Chelsea,0.0,6.0,A,15.0,6.0,1.22
17,22/08/10,Fulham,Man United,2.0,2.0,D,6.0,4.0,1.57
18,22/08/10,Newcastle,Aston Villa,6.0,0.0,H,3.2,3.25,2.3
19,23/08/10,Man City,Liverpool,3.0,0.0,H,2.38,3.25,3.1
20,28/08/10,Blackburn,Arsenal,1.0,2.0,A,6.0,4.0,1.57
21,28/08/10,Blackpool,Fulham,2.0,2.0,D,3.2,3.25,2.3
22,28/08/10,Chelsea,Stoke,2.0,0.0,H,1.11,9.0,23.0
23,28/08/10,Man United,West Ham,3.0,0.0,H,1.14,8.0,19.0
24,28/08/10,Tottenham,Wigan,0.0,1.0,A,1.25,5.75,13.0
25,28/08/10,Wolves,Newcastle,1.0,1.0,D,2.4,3.2,3.1
26,29/08/10,Aston Villa,Everton,1.0,0.0,H,2.5,3.25,2.88
27,29/08/10,Bolton,Birmingham,2.0,2.0,D,2.1,3.3,3.6
28,29/08/10,Liverpool,West Brom,1.0,0.0,H,1.22,6.0,15.0
29,29/08/10,Sunderland,Man City,1.0,0.0,H,4.5,3.5,1.83
30,11/09/10,Arsenal,Bolton,4.0,1.0,H,1.25,5.5,13.0
31,11/09/10,Everton,Man United,3.0,3.0,D,4.2,3.4,1.91
32,11/09/10,Fulham,Wolves,2.0,1.0,H,1.83,3.5,4.5
33,11/09/10,Man City,Blackburn,1.0,1.0,D,1.33,5.0,10.0
34,11/09/10,Newcastle,Blackpool,0.0,2.0,A,1.57,4.0,6.0
35,11/09/10,West Brom,Tottenham,1.0,1.0,D,3.75,3.25,2.1
36,11/09/10,West Ham,Chelsea,1.0,3.0,A,10.0,5.0,1.33
37,11/09/10,Wigan,Sunderland,1.0,1.0,D,2.5,3.25,2.88
38,12/09/10,Birmingham,Liverpool,0.0,0.0,D,3.1,3.2,2.4
39,13/09/10,Stoke,Aston Villa,2.0,1.0,H,2.5,3.25,2.88
40,18/09/10,Aston Villa,Bolton,1.0,1.0,D,1.8,3.6,4.5
41,18/09/10,Blackburn,Fulham,1.0,1.0,D,2.0,3.3,4.0
42,18/09/10,Everton,Newcastle,0.0,1.0,A,1.62,3.75,6.0
43,18/09/10,Stoke,West Ham,1.0,1.0,D,1.91,3.4,4.2
44,18/09/10,Sunderland,Arsenal,1.0,1.0,D,5.5,3.7,1.67
45,18/09/10,Tottenham,Wolves,3.0,1.0,H,1.4,4.5,8.5
46,18/09/10,West Brom,Birmingham,3.0,1.0,H,2.25,3.3,3.25
